INT_NO,RUE_1,RUE_2,NO_ARRONDISSEMENT,ARRONDISSEMENT,PERMANENT_OU_TEMPORAIRE,LOC_X,LOC_Y,Longitude,Latitude
150,"Côte-des-Neiges","Ridgewood",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",296179.529,5039546.69,-73.610298,45.49579
151,"Côte-des-Neiges","Saint-Kevin",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",295010.962,5039755.547,-73.625254,45.497654
152,"Côte-des-Neiges","Van Horne",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294469.793,5040112.34,-73.632186,45.500856
153,"Côte-Sainte-Catherine","Darlington",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",295322.251,5040624.054,-73.621288,45.505473
154,"Côte-Sainte-Catherine","Decelles",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294981.002,5040089.92,-73.625644,45.500662
155,"Côte-Sainte-Catherine","Hôpital Sainte-Justine",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",295119.66,5040307.5,-73.623874,45.502622
156,"Côte-Sainte-Catherine","Hudson",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",295216.872,5040460.206,-73.622633,45.503997
157,"Côte-Sainte-Catherine","Lavoie",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294536.464,5039389.543,-73.631318,45.494353
158,"Côte-Sainte-Catherine","Légaré",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294677.463,5039613.545,-73.629518,45.496371
159,"Côte-Sainte-Catherine","Lemieux",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294278.766,5038983.039,-73.634606,45.490692
160,"Côte-Sainte-Catherine","Victoria",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294394.265,5039167.041,-73.633132,45.492349
161,"Côte-Sainte-Catherine","Westbury",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294184.44,5038820.481,-73.635809,45.489228
162,"Côte-Sainte-Catherine","Wilderton",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",295504.746,5040910.057,-73.618958,45.508049
163,"Darlington","Van Horne",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294989.376,5040890.423,-73.625553,45.507865
164,"Decelles","Edouard-Montpetit",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",295226.054,5039934.684,-73.622505,45.499269
165,"Decelles","Jean-Brillant",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",295422.141,5039778.805,-73.619993,45.497869
167,"Decelles","Linton",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294680.295,5040283.5815,-73.629496,45.5024
168,"Decelles","Queen-Mary",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",295609.721,5039645.7085,-73.617591,45.496673
169,"Decelles","Van Horne",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294605.857,5040333.551,-73.630449,45.502849
170,"Dieppe","Jean-Talon",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294076,5040924.5,-73.637243,45.508159
171,"Edouard-Montpetit","Louis-Colin",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",295511.88,5040377.998,-73.618856,45.503262
172,"Edouard-Montpetit","Stirling",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",295797.546,5040825.557,-73.615209,45.507293
173,"Edouard-Montpetit","Victoria",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294642.27,5039010.922,-73.629956,45.490948
174,"Hudson","Van Horne",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294776.752,5040628.053,-73.628269,45.505502
175,"Jean-Talon","Parc",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295243.98125,5043364.17825,-73.622343,45.530129
176,"Jean-Talon","Savane",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",293343.261,5040072.545,-73.6466,45.500481
177,"Jean-Talon","Victoria",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",293234.65725,5039904.07325,-73.647986,45.498963
178,"Kindersley","Savane",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",293034.8665,5040083.4585,-73.650547,45.500574
179,"Lacombe","Victoria",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294716.166,5038963.54,-73.62901,45.490523
180,"La Peltrie","Victoria",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294191.525,5039296.347,-73.635729,45.49351
181,"Lavoie","Van Horne",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294184.846,5039613.883,-73.635821,45.496367
182,"Légaré","Van Horne",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294325.529,5039838.923,-73.634026,45.498394
183,"Lemieux","Van Horne",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",293926.341,5039206.328,-73.63912,45.492696
184,"Mackenzie","Victoria",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",293519.935,5039724.652,-73.644331,45.497353
185,"Boisé / Northcrest","Van Horne",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",295196.9235,5041290.875,-73.622905,45.511472
186,"Queen-Mary","Face au 3800 (Oratoire)",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",295404.7,5039315.5,-73.620208,45.493699
187,"Plamondon","Victoria",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",293816.123,5039535.647,-73.640537,45.495657
188,"Saint-Kevin","Victoria",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294571.373,5039055.826,-73.630864,45.491351
189,"Savane","Victoria",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",293114.4575,5040099.513,-73.649529,45.50072
190,"Van Horne","Victoria",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294043.896,5039391.629,-73.63762,45.494365
590,"La Roche","Saint-Joseph",5,"Plateau Mont-Royal","Permanent",298281.09,5043457.5265,-73.583461,45.531004
591,"Laurier","Mentana",5,"Plateau Mont-Royal","Permanent",298018.099,5043353.086,-73.586827,45.530062
593,"Laurier","Saint-Denis",5,"Plateau Mont-Royal","Permanent",297810.285,5043007.584,-73.589482,45.526951
594,"Laurier","Saint-Hubert",5,"Plateau Mont-Royal","Permanent",297942.901,5043231.085,-73.587788,45.528963
595,"Marie-Anne","Saint-Denis",5,"Plateau Mont-Royal","Permanent",298505.728,5042556.15,-73.580573,45.522895
596,"Marie-Anne","Saint-Hubert",5,"Plateau Mont-Royal","Permanent",298633.102,5042746.584,-73.578945,45.52461
598,"Rachel","Saint-Hubert",5,"Plateau Mont-Royal","Permanent",298816.603,5042625.584,-73.576595,45.523523
599,"Mont-Royal","Saint-Hubert",5,"Plateau Mont-Royal","Temporaire",298454.54,5042884.95,-73.581233,45.525853
600,"Mont-Royal","Rivard",5,"Plateau Mont-Royal","Permanent",298362.203,5042737.083,-73.582413,45.524522
601,"Mont-Royal","Saint-Denis",5,"Plateau Mont-Royal","Permanent",298322.604,5042675.082,-73.582919,45.523963
602,"Rachel","Saint-Denis",5,"Plateau Mont-Royal","Permanent",298692.505,5042435.582,-73.578181,45.521812
603,"Saint-Jacques","Wilson",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",296290.688,5036340.026,-73.60882,45.466936
604,"Resther","Saint-Joseph",5,"Plateau Mont-Royal","Permanent",298044.594,5043100.616,-73.586484,45.52779
605,"Saint-Denis","Saint-Grégoire",5,"Plateau Mont-Royal","Permanent",297519.007,5043196.081,-73.593214,45.528644
606,"Saint-Denis","Saint-Joseph",5,"Plateau Mont-Royal","Permanent",297933.973,5042927.7255,-73.587898,45.526233
607,"Saint-Grégoire","Saint-Hubert",5,"Plateau Mont-Royal","Permanent",297620.557,5043431.658,-73.591917,45.530765
608,"Saint-Hubert","Saint-Joseph",5,"Plateau Mont-Royal","Permanent",298075.4165,5043147.448,-73.58609,45.528212
609,"Chabanel","Marché-Central",1,"Ahuntsic - Cartierville","Permanent",292577.344,5043847.4945,-73.656495,45.534436
610,"Bellechasse","Chateaubriand",3,"Rosemont - Petite-Patrie","Permanent",296944.701,5043793.583,-73.600576,45.534014
611,"Langelier","Rosemont",4,"Mercier - Hochelaga - Maisonneuve","Permanent",300537.679,5049623.274,-73.554624,45.586503
612,"Carignan","Rosemont",4,"Mercier - Hochelaga - Maisonneuve","Permanent",300396.7995,5049330.1535,-73.556427,45.583864
613,"Alexandre-DeSève","Maisonneuve",6,"Ville-Marie","Permanent",300495.603,5042438.087,-73.5551,45.521848
615,"Cartier","Maisonneuve",6,"Ville-Marie","Permanent",300646.601,5042668.59,-73.553169,45.523923
616,"Saint-Hubert","Saint-Zotique",3,"Rosemont - Petite-Patrie","Permanent",296479.401,5044202.317,-73.60654,45.537687
617,"Papineau","René-Lévesque",6,"Ville-Marie","Permanent",300913.5384,5042385.8236,-73.549749,45.52138
618,"Dorion","Sainte-Catherine",6,"Ville-Marie","Permanent",300783.978,5042637.416,-73.55141,45.523643
619,"Dufresne","Maisonneuve",6,"Ville-Marie","Permanent",301009.789,5043225.861,-73.548524,45.528939
620,"Dufresne","Sainte-Catherine",6,"Ville-Marie","Permanent",301121.97,5043154.02,-73.547087,45.528294
621,"Frontenac","Maisonneuve",6,"Ville-Marie","Permanent",301126.791,5043412.598,-73.547027,45.53062
622,"Frontenac","Sainte-Catherine",6,"Ville-Marie","Permanent",301240.992,5043343.098,-73.545565,45.529996
623,"Fullum","Maisonneuve",6,"Ville-Marie","Permanent",300928.395,5043103.095,-73.549565,45.527834
624,"Fullum","Sainte-Catherine",6,"Ville-Marie","Permanent",301040.096,5043029.595,-73.548134,45.527173
625,"Havre","Sainte-Catherine",6,"Ville-Marie","Permanent",301289.291,5043420.599,-73.544947,45.530693
626,"Iberville","Maisonneuve",6,"Ville-Marie","Permanent",301088.492,5043350.098,-73.547517,45.530058
627,"Iberville","Sainte-Catherine",6,"Ville-Marie","Permanent",301203.193,5043280.597,-73.546048,45.529433
628,"Lorimier","Maisonneuve",6,"Ville-Marie","Permanent",300757.099,5042839.592,-73.551756,45.525462
629,"Lorimier","Sainte-Catherine",6,"Ville-Marie","Permanent",300865.799,5042768.592,-73.550364,45.524824
630,"Maisonneuve","Panet",6,"Ville-Marie","Permanent",300404.105,5042299.586,-73.55627,45.520601
631,"Maisonneuve","Papineau",6,"Ville-Marie","Permanent",300599.802,5042594.589,-73.553767,45.523257
632,"Maisonneuve","Parthenais",6,"Ville-Marie","Permanent",300855.797,5042990.094,-73.550493,45.526817
633,"Papineau","Sainte-Catherine",6,"Ville-Marie","Permanent",300709.902,5042521.589,-73.552357,45.5226
634,"Papineau","Sainte-Rose",6,"Ville-Marie","Permanent",300802.714,5042459.31,-73.551169,45.522041
635,"Parthenais","Sainte-Catherine",6,"Ville-Marie","Permanent",300965.698,5042916.593,-73.549086,45.526156
636,"Bordeaux","Ontario",6,"Ville-Marie","Permanent",300278.278,5043068.58,-73.557888,45.52752
638,"Champlain","Ontario",6,"Ville-Marie","Permanent",300116.899,5042792.59,-73.559951,45.525035
639,"Dorion","Ontario",6,"Ville-Marie","Permanent",300238.235,5043010.189,-73.5584,45.526994
640,"La Fontaine","Papineau",6,"Ville-Marie","Permanent",300360.42,5042745.8,-73.556833,45.524616
641,"Lorimier","Ontario",6,"Ville-Marie","Permanent",300317.895,5043130.094,-73.557381,45.528074
642,"Ontario","Papineau",6,"Ville-Marie","Permanent",300157.298,5042886.091,-73.559435,45.525877
643,"Ontario","Plessis",6,"Ville-Marie","Permanent",300043.201,5042632.088,-73.560893,45.52359
644,"Bercy","Ontario",6,"Ville-Marie","Permanent",300782.788,5043865.102,-73.551435,45.53469
645,"Frontenac","Hochelaga",6,"Ville-Marie","Permanent",300223.031,5043959.231,-73.558603,45.535534
646,"Frontenac","Hogan / Marie-Anne",5,"Plateau Mont-Royal","Permanent",299656.837,5044301.085,-73.565856,45.538606
648,"Frontenac","Ontario",6,"Ville-Marie","Permanent",300687.889,5043678.6,-73.552649,45.533012
649,"Frontenac","Rachel",5,"Plateau Mont-Royal","Permanent",299878.789,5044166.101,-73.563013,45.537393
650,"Frontenac","Rouen",6,"Ville-Marie","Permanent",300435.288,5043829.601,-73.555884,45.534369
651,"Frontenac","Sherbrooke",6,"Ville-Marie","Permanent",300035.289,5044072.101,-73.561008,45.536548
652,"Fullum","Hochelaga",6,"Ville-Marie","Permanent",300046,5043687,-73.560867,45.533083
654,"Fullum","Mont-Royal",5,"Plateau Mont-Royal","Permanent",299316.693,5044179.693,-73.57021,45.537511
655,"Fullum","Ontario",6,"Ville-Marie","Permanent",300495.992,5043391.597,-73.555103,45.530428
656,"Fullum","Rachel",5,"Plateau Mont-Royal","Permanent",299712.689,5043913.599,-73.565137,45.53512
657,"Fullum","Rouen",6,"Ville-Marie","Permanent",300219.662,5043573.103,-73.558643,45.532059
658,"Fullum","Sherbrooke",6,"Ville-Marie","Permanent",299948.989,5043751.099,-73.56211,45.533659
659,"Havre","Ontario",6,"Ville-Marie","Permanent",300721.888,5043736.101,-73.552214,45.533529
660,"Hochelaga","Hogan",6,"Ville-Marie","Permanent",300332.588,5044174.103,-73.557202,45.537468
661,"Hochelaga","Iberville",6,"Ville-Marie","Permanent",300181.683,5043897.002,-73.559132,45.534974
662,"Hochelaga","Wurtele",6,"Ville-Marie","Permanent",300391.188,5044304.604,-73.556453,45.538643
663,"Hogan","Rachel",5,"Plateau Mont-Royal","Permanent",299989.388,5044348.103,-73.561599,45.539031
664,"Hogan","Rouen",6,"Ville-Marie","Permanent",300551.588,5044064.603,-73.554397,45.536484
665,"Sainte-Anne-de-Bellevue","West Broadway",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294413.56,5034900,-73.632795,45.453953
666,"Iberville","Marie-Anne",5,"Plateau Mont-Royal","Permanent",299615.689,5044239.101,-73.566382,45.538048
668,"Iberville","Ontario",6,"Ville-Marie","Permanent",300649.489,5043616.099,-73.55314,45.532449
669,"Iberville","Rachel",5,"Plateau Mont-Royal","Permanent",299841.189,5044104.601,-73.563494,45.536839
670,"Iberville","Rouen",6,"Ville-Marie","Permanent",300398.72,5043769.5,-73.556352,45.533828
671,"Iberville","Sherbrooke",5,"Plateau Mont-Royal","Permanent",300009.289,5044002.601,-73.56134,45.535923
672,"Ontario","Parthenais",6,"Ville-Marie","Permanent",300420.194,5043279.596,-73.556073,45.529419
673,"Ontario","Poupart",6,"Ville-Marie","Permanent",300613.989,5043562.097,-73.553594,45.531963
674,"Parthenais","Rachel",5,"Plateau Mont-Royal","Permanent",299638.39,5043801.6,-73.566087,45.534111
675,"Parthenais","Sherbrooke",5,"Plateau Mont-Royal","Permanent",299919.691,5043617.098,-73.562484,45.532453
678,"Bordeaux","Marie-Anne",5,"Plateau Mont-Royal","Permanent",299274.3,5043731.373,-73.570748,45.533477
680,"Bordeaux","Mont-Royal",5,"Plateau Mont-Royal","Permanent",299097.978,5043852.35,-73.573007,45.534564
681,"Bordeaux","Rachel",5,"Plateau Mont-Royal","Permanent",299492.392,5043585.096,-73.567954,45.532162
682,"Bordeaux","Saint-Joseph",5,"Plateau Mont-Royal","Permanent",298712.3475,5044109.0015,-73.577948,45.53687
683,"Bordeaux","Sherbrooke",6,"Ville-Marie","Permanent",299858.504,5043345.062,-73.563264,45.530005
684,"Calixa-Lavallée","Panet/Sherbrooke",6,"Ville-Marie","Permanent",299724.948,5042746.198,-73.564968,45.524615
685,"Champlain","Émile-Duployé/Sherbrooke",6,"Ville-Marie","Permanent",299783.231,5043013.62,-73.564225,45.527022
686,"Christophe-Colomb","Saint-Grégoire",5,"Plateau Mont-Royal","Permanent",297751.639,5043634.29,-73.590242,45.532589
687,"Dorion","Sherbrooke",6,"Ville-Marie","Permanent",299841.497,5043273.997,-73.563481,45.529365
689,"Fullum","Saint-Joseph",5,"Plateau Mont-Royal","Permanent",298936.4455,5044432.3995,-73.575082,45.539782
690,"Gauthier","Lorimier",5,"Plateau Mont-Royal","Permanent",299702.092,5043543.596,-73.565269,45.53179
691,"Gauthier","Papineau",5,"Plateau Mont-Royal","Permanent",299536.123,5043297.177,-73.567391,45.529572
692,"Gilford","Lorimier",5,"Plateau Mont-Royal","Permanent",298874.091,5044098.095,-73.575877,45.536773
693,"Gilford","Papineau",5,"Plateau Mont-Royal","Permanent",298704.959,5043848.204,-73.578039,45.534523
694,"Iberville","Saint-Joseph",5,"Plateau Mont-Royal","Permanent",299043.952,5044584.938,-73.573707,45.541155
695,"Laurier","Lorimier",5,"Plateau Mont-Royal","Permanent",298673.991,5044232.095,-73.57844,45.537977
696,"Laurier","Papineau inter. Nord",5,"Plateau Mont-Royal","Permanent",298447.4,5044017,-73.581339,45.53604
697,"Lorimier","Marie-Anne",5,"Plateau Mont-Royal","Permanent",299319.975,5043800.04,-73.570164,45.534095
698,"Lorimier","Masson",5,"Plateau Mont-Royal","Permanent",298415.768,5044402.958,-73.581749,45.539512
699,"Lorimier","Mont-Royal",5,"Plateau Mont-Royal","Permanent",299141.621,5043919.437,-73.572449,45.535168
700,"Lorimier","Rachel",5,"Plateau Mont-Royal","Permanent",299538.091,5043653.097,-73.56737,45.532774
701,"Lorimier","Rouen inter. Sud",6,"Ville-Marie","Permanent",300099.47,5043277,-73.560179,45.529394
702,"Lorimier","Saint-Joseph",5,"Plateau Mont-Royal","Permanent",298756.31,5044175.6,-73.577386,45.53747
703,"Lorimier","Sherbrooke",6,"Ville-Marie","Permanent",299876.293,5043429.096,-73.563037,45.530761
704,"Marie-Anne","Papineau",5,"Plateau Mont-Royal","Permanent",299154.393,5043549.594,-73.572281,45.53184
249,"Rose-de-Lima","Saint-Antoine",8,"Sud-Ouest","Permanent",298145.373,5038037.641,-73.585125,45.482232
250,"Rose-de-Lima","Saint-Jacques",8,"Sud-Ouest","Permanent",298313.975,5037925.041,-73.582967,45.481221
254,"Saint-Ferdinand","Saint-Jacques",8,"Sud-Ouest","Permanent",297989.62,5037474,-73.587109,45.477159
257,"Saint-Jacques","Seigneurs",8,"Sud-Ouest","Permanent",299164.669,5038806.67,-73.572095,45.489161
258,"Saint-Jacques","Vinet",8,"Sud-Ouest","Permanent",298786.693,5038389.652,-73.576926,45.485406
260,"Bridge","Mill",8,"Sud-Ouest","Permanent",300711.593,5038547.773,-73.552303,45.486842
262,"Bridge","Wellington",8,"Sud-Ouest","Permanent",300318.94,5038601.689,-73.557326,45.487325
263,"Centre","Wellington",8,"Sud-Ouest","Permanent",300293.305,5038406.43,-73.557652,45.485568
264,"Charlevoix","Saint-Patrick",8,"Sud-Ouest","Permanent",299193.908,5037763.069,-73.571709,45.479771
265,"Saint-Patrick","Seigneurs",8,"Sud-Ouest","Permanent",299722.726,5038261.856,-73.56495,45.484263
266,"Cedar","Côte-des-Neiges",6,"Ville-Marie","Permanent",297625.03,5039457.5,-73.591802,45.495004
267,"Cedar","Côte-des-Neiges (diag. s-o)",6,"Ville-Marie","Permanent",297630.06,5039428,-73.591737,45.494738
268,"Louis-Hippolyte-La-Fontaine","Perras Inter. Est",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",296124.8,5054450.5,-73.611263,45.629898
269,"Côte-des-Neiges","Docteur-Penfield (int. n-o)",6,"Ville-Marie","Permanent",297795.69,5039464.5,-73.589618,45.495068
270,"Côte-des-Neiges","Docteur-Penfield (int. n-e)",6,"Ville-Marie","Permanent",297783.62,5039486.5,-73.589773,45.495266
271,"Côte-des-Neiges","Docteur-Penfield (int. sud)",6,"Ville-Marie","Permanent",298026.53,5039609.5,-73.586667,45.496375
272,"Côte-des-Neiges","Gage / Hill Park Circle",6,"Ville-Marie","Permanent",297078.7195,5039509.575,-73.598793,45.495466
273,"Côte-des-Neiges","Summerhill",6,"Ville-Marie","Permanent",298216.347,5039611.115,-73.584238,45.496392
274,"Côte-des-Neiges","The Boulevard",6,"Ville-Marie","Permanent",297288.217,5039498.189,-73.596112,45.495366
275,"McDougall","The Boulevard",6,"Ville-Marie","Permanent",297262.294,5039447.862,-73.596443,45.494913
276,"Docteur-Penfield","Montagne",6,"Ville-Marie","Permanent",298392.824,5040148.586,-73.581987,45.50123
277,"Henri-Julien","Mozart",3,"Rosemont - Petite-Patrie","Permanent",295951.54,5044030.122,-73.613296,45.536131
278,"Docteur-Penfield","Simpson / McGregor",6,"Ville-Marie","Permanent",298187.858,5039878.269,-73.584606,45.498795
279,"Peel","Pins",6,"Ville-Marie","Permanent",298396.434,5040517.561,-73.581946,45.50455
280,"Pins","Redpath Crescent",6,"Ville-Marie","Permanent",298264.5,5040307,-73.583631,45.502654
281,"Pins","University",5,"Plateau Mont-Royal","Permanent",298539.693,5040923.743,-73.580118,45.508206
283,"Atwater","René-Lévesque",6,"Ville-Marie","Temporaire",298301.67525,5038690.33825,-73.583134,45.488107
284,"Atwater","Sainte-Catherine",6,"Ville-Marie","Permanent",298196.062,5038825.546,-73.584487,45.489323
285,"Atwater","Sherbrooke",6,"Ville-Marie","Permanent",297923.901,5039043.641,-73.587972,45.491282
286,"Atwater","Maisonneuve",6,"Ville-Marie","Permanent",298095.461,5038908.547,-73.585775,45.490069
287,"Atwater","Tupper",6,"Ville-Marie","Temporaire",298250.441,5038758.6125,-73.583791,45.488721
288,"Aylmer","Maisonneuve",6,"Ville-Marie","Permanent",299277.932,5040589.065,-73.570666,45.505201
289,"Aylmer","Président-Kennedy",6,"Ville-Marie","Permanent",299220.231,5040629.065,-73.571405,45.50556
290,"Aylmer","Sainte-Catherine",6,"Ville-Marie","Temporaire",299429.333,5040487.564,-73.568728,45.504289
291,"Aylmer","Sherbrooke",5,"Plateau Mont-Royal","Permanent",299128.08,5040697.565,-73.572585,45.506176
292,"Bishop","Maisonneuve",6,"Ville-Marie","Permanent",298697.56,5039722.85,-73.578082,45.497401
293,"Bishop","Sainte-Catherine",6,"Ville-Marie","Permanent",298834.268,5039628.073,-73.576332,45.49655
294,"Bishop","Sherbrooke",6,"Ville-Marie","Permanent",298546.638,5039825.917,-73.580015,45.498328
295,"Bleury","Maisonneuve",6,"Ville-Marie","Permanent",299420.778,5040810.504,-73.568841,45.507195
296,"Bleury","Président-Kennedy",6,"Ville-Marie","Permanent",299370.021,5040843.987,-73.56949,45.507496
297,"Bleury","Sainte-Catherine",6,"Ville-Marie","Temporaire",299568.729,5040710.567,-73.566946,45.506296
